Region	Section	ORF No.	Start	Stop	Strand	Protein ID	%ID	%Cov	Blast e-value	Protein Name
PICI REGION 1 - Mawb	Core	1381	1413854	1414843	1	WP_115320295.1	100	99.7	8.67e-254	Rieske 2Fe-2S domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1382	1414830	1415915	1	WP_115320296.1	100	99.7	1.06e-273	NAD(P)H-dependent amine dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1383	1416209	1416829	1	WP_115321251.1	99.5	99.5	6.72e-144	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1384	1416873	1417307	1	WP_115321253.1	100	99.3	1.63e-101	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1385	1417335	1418750	1	WP_115320297.1	100	99.8	2.97e-313	NCS2 family permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1386	1418767	1419462	-1	WP_115320298.1	100	99.6	1.03e-158	GntR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1387	1419459	1419992	-1	WP_115320299.1	100	99.4	3.21e-124	HD family phosphohydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1388	1420101	1421216	1	WP_163789279.1	100	99.7	4.88e-275	TIGR03364 family FAD-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1389	1421236	1421940	1	WP_232077780.1	100	94.5	1.53e-145	phosphonatase-like hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1390	1421937	1422983	1	WP_115320301.1	100	99.7	2.13e-246	2-aminoethylphosphonate ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1391	1422985	1424157	1	WP_172507295.1	100	99.7	2.69e-268	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1392	1424154	1425044	1	WP_115320302.1	100	99.7	2.93e-195	2-aminoethylphosphonate ABC transporter permease subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1393	1425058	1425855	1	WP_115320303.1	100	99.6	4.61e-156	ABC transporter permease subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1394	1425929	1426618	1	WP_115320304.1	100	99.6	5.31e-160	esterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1395	1426847	1427035	-1	WP_115320306.1	100	98.4	1.97e-37	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1396	1427179	1428309	1	WP_163789280.1	100	99.7	1.50e-267	phosphatase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1397	1428351	1429577	1	WP_147292036.1	100	99.8	9.28e-253	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1398	1429668	1430135	-1	WP_115320309.1	100	99.4	1.86e-110	cupin domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1399	1430227	1431087	-1	WP_163789282.1	100	98.6	1.16e-191	NmrA/HSCARG family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1400	1431390	1432043	1	WP_115320311.1	100	99.5	2.01e-149	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1401	1432116	1432847	-1	WP_115320312.1	100	99.6	1.17e-154	zf-HC2 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1402	1432852	1433493	-1	WP_115321259.1	100	99.5	1.17e-146	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1403	1433609	1434502	-1	WP_115321260.1	100	99.7	1.51e-201	cytochrome c biogenesis CcdA family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1404	1434715	1435386	1	WP_115320313.1	100	99.6	2.36e-160	class I SAM-dependent methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1406	1436628	1436903	-1	WP_115320314.1	98.9	98.9	2.30e-50	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1407	1437091	1437384	1	WP_147292037.1	100	91.8	1.59e-55	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1408	1437437	1438909	1	WP_115320316.1	100	99.8	0.0	APC family permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1409	1438912	1440258	1	WP_115320317.1	100	99.8	0.0	FAD-binding oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1410	1440255	1440740	-1	WP_115320318.1	100	99.4	4.01e-108	pyridoxamine 5'-phosphate oxidase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1411	1440733	1441251	-1	WP_115320319.1	100	99.4	2.37e-119	DUF4232 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1412	1441346	1443604	-1	WP_165760943.1	83.1	99.9	0.0	Ig-like domain-containing protein [Mycolicibacterium rhodesiae]
PICI REGION 1 - Mawb	Core	1413	1443774	1444397	1	WP_115320321.1	100	99.5	2.31e-140	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1414	1445181	1446149	1	WP_163789287.1	100	99.7	1.11e-224	methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1415	1446160	1447353	-1	WP_115320324.1	100	99.7	1.68e-286	CaiB/BaiF CoA transferase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1416	1447416	1448693	-1	WP_115320325.1	100	99.8	0.0	amidohydrolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1417	1448708	1449922	-1	WP_115320326.1	100	99.8	4.25e-304	amidohydrolase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1418	1449926	1450729	-1	WP_115320327.1	100	99.6	1.42e-192	acetoacetate decarboxylase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1419	1450726	1451601	-1	WP_115320328.1	100	99.7	5.22e-212	SDR family NAD(P)-dependent oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1420	1451729	1452631	1	WP_115320329.1	100	99.7	6.29e-208	helix-turn-helix domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1421	1452985	1453752	-1	WP_172507316.1	100	99.6	2.30e-167	sulfite exporter TauE/SafE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1422	1453897	1454580	1	WP_115320331.1	100	99.6	1.42e-163	nitroreductase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1423	1454577	1454879	-1	WP_083122894.1	100	99.0	5.57e-61	MULTISPECIES: hypothetical protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	1424	1454930	1456333	-1	WP_115320332.1	100	99.8	0.0	ribosome biogenesis GTPase Der [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1425	1456330	1456902	-1	WP_115320333.1	100	99.5	1.63e-118	(d)CMP kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1426	1457007	1457750	-1	WP_115320334.1	100	99.6	1.41e-173	pseudouridine synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1427	1457743	1458462	-1	WP_172507296.1	100	99.6	1.82e-156	SMC-Scp complex subunit ScpB [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1428	1458471	1459280	-1	WP_115320336.1	100	99.6	1.99e-184	segregation/condensation protein A [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1429	1459277	1460140	-1	WP_036344816.1	100	99.7	8.59e-204	MULTISPECIES: ParA family protein [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	1430	1460235	1461215	-1	WP_115320337.1	100	99.7	2.07e-226	site-specific tyrosine recombinase XerD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1431	1461212	1461835	-1	WP_115320338.1	100	99.5	2.02e-144	NUDIX domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1432	1461828	1463600	-1	WP_115321261.1	100	99.8	0.0	CTP synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1433	1463743	1464684	-1	WP_115320339.1	100	99.7	5.27e-202	copper transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1434	1464710	1465894	-1	WP_036344812.1	100	99.7	9.21e-278	MULTISPECIES: putative cytokinetic ring protein SteA [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	1435	1466059	1467021	1	WP_147292039.1	100	99.7	4.38e-209	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1436	1467014	1468768	-1	WP_115320341.1	100	99.8	0.0	DNA repair protein RecN [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1437	1468776	1469696	-1	WP_115320342.1	100	99.7	5.88e-216	NAD kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1438	1469693	1470502	-1	WP_115320343.1	100	99.6	3.30e-183	TlyA family RNA methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1439	1470511	1470687	-1	WP_115320344.1	100	98.3	7.15e-30	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1440	1470696	1471721	-1	WP_115320345.1	100	99.7	1.17e-235	HAD-IIA family hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1441	1471723	1472595	-1	WP_115320346.1	99.6	95.5	3.20e-184	tetratricopeptide repeat protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1442	1478378	1479649	-1	WP_115320347.1	100	99.8	3.97e-305	tyrosine--tRNA ligase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1443	1479677	1480291	-1	WP_115320348.1	100	99.5	4.61e-144	DNA-3-methyladenine glycosylase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1444	1480354	1481115	1	WP_115320349.1	100	99.6	3.43e-175	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1445	1481187	1481867	1	WP_115320350.1	100	99.6	2.23e-143	ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1446	1481864	1482472	1	WP_115320351.1	100	99.5	7.92e-135	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1447	1482469	1482669	-1	WP_115320352.1	100	98.5	9.05e-38	Trm112 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1448	1482676	1483227	-1	WP_115320353.1	100	99.5	6.11e-116	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1449	1483299	1486289	-1	WP_232077782.1	100	98.4	0.0	acyl-CoA synthetase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1450	1486404	1488191	1	WP_115320354.1	100	99.8	0.0	ABC-F family ATP-binding cassette domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1451	1488222	1489535	1	WP_115320355.1	100	99.8	0.0	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1452	1489513	1490025	-1	WP_147292040.1	100	99.4	2.03e-119	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1453	1490022	1490576	-1	WP_115320356.1	100	99.5	2.60e-122	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1454	1490573	1491187	-1	WP_115320357.1	100	99.5	2.67e-143	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1455	1491221	1492633	-1	WP_115320358.1	100	99.8	0.0	argininosuccinate lyase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1456	1492630	1493838	-1	WP_115320359.1	100	99.8	8.80e-296	argininosuccinate synthase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1457	1493863	1494348	-1	WP_172507318.1	99.4	99.4	5.95e-100	arginine repressor [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1458	1494345	1495274	-1	WP_115320361.1	100	99.7	2.70e-218	ornithine carbamoyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1459	1495271	1496437	-1	WP_115320362.1	100	99.7	1.16e-277	acetylornithine transaminase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1460	1496434	1497303	-1	WP_115320363.1	100	99.7	1.37e-201	acetylglutamate kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1461	1497300	1498559	-1	WP_115320364.1	100	99.8	2.06e-289	bifunctional glutamate N-acetyltransferase/amino-acid acetyltransferase ArgJ [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1462	1498556	1499605	-1	WP_115320365.1	100	98.3	2.10e-234	N-acetyl-gamma-glutamyl-phosphate reductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1463	1499658	1502153	-1	WP_115320366.1	100	99.9	0.0	phenylalanine--tRNA ligase subunit beta [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1464	1502153	1503295	-1	WP_163789289.1	99.7	91.1	5.47e-248	phenylalanine--tRNA ligase subunit alpha [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1465	1503316	1504896	1	WP_115320368.1	100	99.8	0.0	FMN-binding glutamate synthase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1466	1505000	1506331	1	WP_115320369.1	100	99.8	0.0	HNH endonuclease signature motif containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1467	1506328	1506657	-1	WP_115320370.1	100	99.1	1.84e-79	ferredoxin [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1468	1506654	1508222	-1	WP_115320371.1	100	99.8	0.0	phytoene desaturase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1469	1508302	1508901	1	WP_115320372.1	100	99.5	1.22e-132	TetR/AcrR family transcriptional regulator [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1470	1508898	1510379	-1	WP_115320373.1	100	99.8	0.0	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1471	1510379	1511503	-1	WP_163789560.1	100	99.7	4.31e-250	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1472	1511527	1512762	-1	WP_115320375.1	100	99.8	1.90e-258	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1473	1512759	1513853	-1	WP_115320376.1	100	99.7	4.15e-220	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1474	1513853	1514878	-1	WP_115320377.1	100	99.7	4.83e-189	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1475	1514878	1516095	-1	WP_115320378.1	100	97.5	1.09e-277	MCE family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1476	1516217	1517020	-1	WP_115321263.1	100	98.9	2.13e-173	rhomboid-like protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1477	1517024	1517923	-1	WP_115320379.1	100	99.7	3.66e-211	adenylate/guanylate cyclase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1478	1518059	1519081	1	WP_115320380.1	100	99.7	1.92e-254	oxygenase MpaB family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1479	1519094	1520329	1	WP_115320381.1	100	99.8	4.89e-293	acyl-CoA dehydrogenase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1480	1520295	1520681	-1	WP_370509936.1	95.3	82.9	6.04e-67	hypothetical protein [Mycobacterium sp. SA01]
PICI REGION 1 - Mawb	Core	1481	1520745	1521746	-1	WP_115320382.1	100	99.7	7.31e-235	FAD binding domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1482	1521743	1524562	-1	WP_115320384.1	100	80.6	0.0	xanthine dehydrogenase family protein molybdopterin-binding subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1483	1524559	1525260	-1	WP_115321264.1	99.6	99.6	5.90e-152	TrmH family RNA methyltransferase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1484	1525376	1525765	-1	WP_083122489.1	100	99.2	9.50e-78	MULTISPECIES: 50S ribosomal protein L20 [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	1485	1525814	1526008	-1	WP_036344784.1	100	98.5	1.08e-35	MULTISPECIES: 50S ribosomal protein L35 [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	1486	1526021	1526698	-1	WP_431235790.1	98.6	92.0	8.31e-138	translation initiation factor IF-3 [Mycolicibacterium psychrotolerans]
PICI REGION 1 - Mawb	Core	1487	1526904	1527266	1	WP_115320385.1	100	99.2	1.20e-78	DUF1844 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1488	1527314	1530637	1	WP_115320386.1	100	99.9	0.0	bifunctional lysylphosphatidylglycerol synthetase/lysine--tRNA ligase LysX [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1489	1530725	1532134	1	WP_115321266.1	100	99.8	0.0	alpha/beta hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1490	1532140	1532385	1	WP_115321268.1	100	98.8	7.66e-48	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1491	1532469	1533113	1	WP_115321267.1	99.5	99.5	1.18e-142	SDR family oxidoreductase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1492	1533110	1536058	-1	WP_115320387.1	99.9	98.3	0.0	excinuclease ABC subunit UvrA [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1493	1536094	1536771	1	WP_115321269.1	100	99.6	5.15e-165	MBL fold metallo-hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1494	1536778	1537269	-1	WP_232077127.1	99.3	92.7	6.75e-85	lipoprotein LpqH [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1495	1537494	1537793	1	WP_115320389.1	100	99.0	1.54e-62	CD225/dispanin family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1496	1537988	1538230	1	WP_115320390.1	100	98.8	1.91e-40	DUF2752 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1497	1538235	1539245	-1	WP_115320391.1	100	99.7	8.61e-240	magnesium transporter CorA family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1498	1539279	1539725	-1	WP_115320392.1	100	99.3	3.80e-93	universal stress protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1499	1540075	1541613	1	WP_115320393.1	100	99.8	0.0	glycosyltransferase family 39 protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1500	1541671	1542540	1	WP_115320394.1	100	99.7	8.00e-210	alpha/beta fold hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1501	1542561	1543076	-1	WP_133689178.1	91.2	52.3	2.00e-44	hypothetical protein [Mycobacterium sp. BK086]
PICI REGION 1 - Mawb	Core	1503	1545775	1545918	1	WP_059018766.1	73.9	95.8	7.23e-10	hypothetical protein [Mycobacterium sp. M26]
PICI REGION 1 - Mawb	Core	1504	1546421	1547125	1	WP_115320395.1	100	99.6	5.90e-155	MgtC/SapB family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1505	1547129	1548532	-1	WP_115320396.1	100	99.8	2.22e-306	MFS transporter [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1506	1548580	1550751	-1	WP_115320397.1	100	99.9	0.0	excinuclease ABC subunit UvrB [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1507	1550806	1551312	1	WP_172507297.1	100	99.4	5.64e-125	DUF402 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1508	1551373	1551909	1	WP_115320398.1	100	99.4	3.04e-109	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1509	1551939	1552391	1	WP_115320399.1	100	99.3	2.38e-106	nitroreductase/quinone reductase family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1510	1552392	1553573	-1	WP_115320400.1	100	99.7	1.18e-284	dephospho-CoA kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1511	1553649	1555100	-1	WP_115320401.1	100	99.8	7.23e-311	30S ribosomal protein S1 [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1512	1555304	1556404	1	WP_115321271.1	100	99.7	2.42e-252	PrsW family intramembrane metalloprotease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1513	1556448	1557152	1	WP_115320402.1	100	99.6	2.92e-155	trimeric intracellular cation channel family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1514	1557083	1559782	-1	WP_115320403.1	100	99.9	0.0	DNA polymerase I [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1515	1559812	1560108	-1	WP_115320404.1	100	99.0	1.09e-66	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1516	1560204	1560656	1	WP_115320405.1	100	99.3	7.38e-110	Zn-ribbon domain-containing OB-fold protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1517	1560653	1561852	1	WP_115320406.1	100	99.8	3.57e-273	lipid-transfer protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1518	1561853	1562080	1	WP_115320407.1	100	98.7	1.10e-42	DUF167 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1519	1562058	1562333	-1	WP_115320408.1	100	98.9	9.02e-56	helix-turn-helix domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1520	1562383	1563153	1	WP_115320409.1	100	99.6	1.79e-185	type I methionyl aminopeptidase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1521	1563199	1563681	1	WP_115320410.1	100	99.4	1.10e-100	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1522	1563682	1564419	-1	WP_115320411.1	100	99.6	5.28e-168	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1523	1564406	1565275	-1	WP_232077129.1	100	99.7	2.03e-203	ABC transporter ATP-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1524	1565272	1566462	-1	WP_115320412.1	100	99.7	5.42e-287	branched-chain amino acid ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1525	1566459	1567496	-1	WP_115320413.1	100	99.7	2.88e-238	branched-chain amino acid ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1526	1567573	1568793	-1	WP_115320414.1	100	99.8	3.17e-291	branched-chain amino acid ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1527	1568980	1569597	-1	WP_036344739.1	100	99.5	1.36e-132	MULTISPECIES: ANTAR domain-containing response regulator [Mycobacteriaceae]
PICI REGION 1 - Mawb	Core	1528	1570469	1571200	1	WP_163789293.1	100	84.4	1.80e-138	phosphatase PAP2 family protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1529	1571233	1571496	-1	WP_096311662.1	93.1	98.9	1.95e-46	MULTISPECIES: hypothetical protein [Mycolicibacterium]
PICI REGION 1 - Mawb	Core	1530	1571606	1572403	-1	WP_115320417.1	100	99.6	7.56e-187	nitrilase-related carbon-nitrogen hydrolase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1531	1572449	1573417	1	WP_115320418.1	100	99.7	2.45e-232	agmatinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1532	1573499	1574770	1	WP_170310631.1	100	99.8	1.30e-294	adenylate/guanylate cyclase domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1533	1574800	1575567	-1	WP_370509982.1	98.4	99.6	8.13e-177	amino acid ABC transporter ATP-binding protein [Mycobacterium sp. SA01]
PICI REGION 1 - Mawb	Core	1534	1575564	1575833	-1	WP_115320421.1	100	98.9	7.26e-51	amino acid ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1535	1575787	1576194	-1	WP_115320421.1	97.1	76.5	1.74e-63	amino acid ABC transporter permease [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1536	1576491	1576886	-1	WP_232077784.1	99.2	99.2	3.25e-82	ABC transporter substrate-binding protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1537	1577570	1577860	1	WP_232077132.1	100	99.0	2.31e-58	hypothetical protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1538	1577928	1578509	1	WP_115320424.1	100	99.5	3.48e-120	HdeD family acid-resistance protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1539	1578621	1580069	1	WP_115320425.1	100	99.8	0.0	cytochrome ubiquinol oxidase subunit I [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1540	1580095	1581150	1	WP_115320426.1	100	99.7	1.11e-254	cytochrome d ubiquinol oxidase subunit II [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1541	1581188	1582813	1	WP_115320427.1	99.8	97.8	0.0	thiol reductant ABC exporter subunit CydD [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1542	1582800	1584404	1	WP_115320428.1	100	99.8	0.0	thiol reductant ABC exporter subunit CydC [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1543	1584612	1584959	1	WP_431236352.1	100	99.1	1.12e-58	DUF4190 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1544	1584963	1586333	-1	WP_115320429.1	99.8	99.8	0.0	bifunctional lysylphosphatidylglycerol flippase/synthetase MprF [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1545	1586413	1587279	-1	WP_115320430.1	100	99.7	5.43e-212	acyl-CoA thioesterase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1546	1587291	1588625	-1	WP_115320431.1	100	99.8	1.32e-315	pyruvate kinase [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1547	1588780	1590279	-1	WP_115320432.1	100	99.8	0.0	glutamate synthase subunit beta [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1548	1590272	1594834	-1	WP_115320433.1	100	99.9	0.0	glutamate synthase large subunit [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1549	1594984	1595394	-1	WP_115320434.1	100	99.3	1.95e-96	DUF2752 domain-containing protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1550	1595387	1595800	-1	WP_115320435.1	100	99.3	3.18e-73	NINE protein [Mycolicibacterium aichiense]
PICI REGION 1 - Mawb	Core	1551	1595885	1596715	1	WP_115320436.1	100	99.6	5.08e-126	hypothetical protein [Mycolicibacterium aichiense]
