query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	AAAAWV020000011.1_88682_104064	5144	1.0	5145	0.3345	96.405	8475.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	CP023541.1_1969075_1984466	5144	1.0	5146	0.3343	96.658	8549.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	NZ_CP008957.1_1680148_1695618	5144	1.0	5145	0.3326	97.785	8868.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	CP028122.1_1829035_1844575	5144	1.0	5145	0.3311	96.832	8597.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	CP014752.1_2068299_2084242	5144	1.0	5140	0.3224	94.603	7956.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	CP043478.1_2044053_2060283	5144	1.0	5144	0.3169	96.657	8547.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	NC_011745.1_1739927_1756201	5144	1.0	5144	0.3161	97.104	8674.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	CP026827.1_1440478_1467734	5144	1.0	5145	0.1888	97.222	8708.0	1
NZ_CP148357.1|CFPICI|R1|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=368091|end=373234|strand=1	CFPICI	AKLQ01000035.1_37524_53136	5141	0.9994	5142	0.3293	97.006	8641.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	CP028126.1_2294845_2309731	5130	1.0	5130	0.3446	98.519	9053.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5130	1.0	5130	0.3335	96.979	8615.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	CP023541.1_1969075_1984466	5130	1.0	5131	0.3334	96.843	8576.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5130	1.0	5130	0.3316	96.784	8560.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	CP028122.1_1829035_1844575	5130	1.0	5130	0.3301	97.174	8671.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5130	1.0	5130	0.3286	99.571	9352.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	CP014752.1_2068299_2084242	5130	1.0	5124	0.3214	95.092	8072.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	CP043478.1_2044053_2060283	5130	1.0	5129	0.316	96.998	8619.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5130	1.0	5129	0.3151	97.798	8846.0	1
NZ_CP148357.1|CFPICI|R2|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=839155|end=844284|strand=-1	CFPICI	CP026827.1_1440478_1467734	5130	1.0	5130	0.1882	98.129	8942.0	1
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	96.397	7910.0	1
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	99.708	8791.0	1
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	99.105	8630.0	1
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	4409	0.9182	4404	0.2847	83.855	4171.0	2
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	CP026827.1_1440478_1467734	4409	0.9182	4404	0.1616	83.191	4005.0	2
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	CP023541.1_1969075_1984466	4408	0.918	4404	0.2861	83.333	4043.0	2
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	CP043478.1_2044053_2060283	4408	0.918	4402	0.2712	83.39	4058.0	2
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	4405	0.9173	4400	0.286	83.337	4041.0	2
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	CP028122.1_1829035_1844575	4405	0.9173	4400	0.2831	83.36	4047.0	2
NZ_CP148357.1|CFPICI|R8|core|batch=004|record=NZ_CP148357.1_Escherichia_coli_strain_Z1323HEC0393_chromosome__complete_genome|start=2867951|end=2872752|strand=-1	CFPICI	NC_011745.1_1739927_1756201	4405	0.9173	4399	0.2703	83.548	4092.0	2
NZ_CP148378.1|CFPICI|R1|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=36585|end=43551|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP148378.1|CFPICI|R1|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=36585|end=43551|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	BFLF01000001.1_341769_355219	4802	1.0	4802	0.357	95.44	7655.0	1
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	CP010151.1_3045135_3059753	4802	1.0	4802	0.3285	98.126	8370.0	1
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	CP000970.1_955625_970780	4802	1.0	4802	0.3168	98.522	8475.0	1
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	CP023541.1_1969075_1984466	4407	0.9177	4403	0.2861	83.048	3976.0	2
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	CP043478.1_2044053_2060283	4407	0.9177	4401	0.2711	83.058	3979.0	2
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	AAAAWV020000011.1_88682_104064	4404	0.9171	4399	0.286	83.051	3974.0	2
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	CP028122.1_1829035_1844575	4404	0.9171	4399	0.2831	83.096	3984.0	2
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	NC_011745.1_1739927_1756201	4404	0.9171	4398	0.2702	83.216	4012.0	2
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	NZ_CP008957.1_1680148_1695618	4350	0.9059	4346	0.2809	83.905	4128.0	2
NZ_CP148378.1|CFPICI|R2|core|batch=004|record=NZ_CP148378.1_Escherichia_coli_strain_Z1323HEC0067_chromosome__complete_genome|start=1640276|end=1645077|strand=1	CFPICI	CU928164.2_2060161_2074688	4327	0.9011	4321	0.2974	83.005	3881.0	2
NZ_CP150075.1|CFPICI|R2|core|batch=004|record=NZ_CP150075.1_Escherichia_coli_strain_ECSD228_chromosome__complete_genome|start=4641658|end=4648384|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0123	83	0.0055	95.181	132.0	1
NZ_CP150075.1|CFPICI|R2|core|batch=004|record=NZ_CP150075.1_Escherichia_coli_strain_ECSD228_chromosome__complete_genome|start=4641658|end=4648384|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0119	80	0.0055	95.0	126.0	1
NZ_CP151030.1|CFPICI|R1|core|batch=005|record=NZ_CP151030.1_Escherichia_coli_strain_19KM1863_chromosome__complete_genome|start=3698201|end=3705144|strand=-1	CFPICI	CU928164.2_2060161_2074688	110	0.0158	110	0.0076	80.18	82.4	1
NZ_CP151030.1|CFPICI|R1|core|batch=005|record=NZ_CP151030.1_Escherichia_coli_strain_19KM1863_chromosome__complete_genome|start=3698201|end=3705144|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.012	83	0.0055	93.976	126.0	1
NZ_CP151030.1|CFPICI|R1|core|batch=005|record=NZ_CP151030.1_Escherichia_coli_strain_19KM1863_chromosome__complete_genome|start=3698201|end=3705144|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP151045.1|CFPICI|R1|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=205025|end=211999|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP151045.1|CFPICI|R1|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=205025|end=211999|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP151045.1|CFPICI|R2|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=1896608|end=1903574|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP151045.1|CFPICI|R2|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=1896608|end=1903574|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP155528.1|CFPICI|R1|core|batch=005|record=NZ_CP155528.1_Escherichia_coli_strain_3-72_chromosome__complete_genome|start=1670977|end=1677943|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP155528.1|CFPICI|R1|core|batch=005|record=NZ_CP155528.1_Escherichia_coli_strain_3-72_chromosome__complete_genome|start=1670977|end=1677943|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP158429.1|CFPICI|R1|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=2840992|end=2847957|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP158429.1|CFPICI|R1|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=2840992|end=2847957|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP162163.1|CFPICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=2035488|end=2042453|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP162163.1|CFPICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=2035488|end=2042453|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	CP028126.1_2294845_2309731	5145	1.0	5145	0.3456	100.0	9502.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5145	1.0	5145	0.3345	97.299	8732.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	CP023541.1_1969075_1984466	5145	1.0	5146	0.3343	97.357	8748.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5145	1.0	5145	0.3326	97.124	8682.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	CP028122.1_1829035_1844575	5145	1.0	5145	0.3311	97.765	8865.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	CP014752.1_2068299_2084242	5145	1.0	5140	0.3224	95.632	8250.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	CP043478.1_2044053_2060283	5145	1.0	5144	0.3169	97.279	8724.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5145	1.0	5144	0.3161	98.27	9007.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	CP026827.1_1440478_1467734	5145	1.0	5145	0.1888	98.523	9081.0	1
NZ_CP168981.1|CFPICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2982242|end=2987386|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5142	0.9994	5142	0.3293	98.756	9142.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	CP028126.1_2294845_2309731	5145	1.0	5145	0.3456	100.0	9502.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	AAAAWV020000011.1_88682_104064	5145	1.0	5145	0.3345	97.299	8732.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	CP023541.1_1969075_1984466	5145	1.0	5146	0.3343	97.357	8748.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	NZ_CP008957.1_1680148_1695618	5145	1.0	5145	0.3326	97.124	8682.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	CP028122.1_1829035_1844575	5145	1.0	5145	0.3311	97.765	8865.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	CP014752.1_2068299_2084242	5145	1.0	5140	0.3224	95.632	8250.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	CP043478.1_2044053_2060283	5145	1.0	5144	0.3169	97.279	8724.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	NC_011745.1_1739927_1756201	5145	1.0	5144	0.3161	98.27	9007.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	CP026827.1_1440478_1467734	5145	1.0	5145	0.1888	98.523	9081.0	1
NZ_CP169003.1|CFPICI|R4|core|batch=005|record=NZ_CP169003.1_Escherichia_coli_strain_UTAK-23_chromosome__complete_genome|start=2931542|end=2936686|strand=-1	CFPICI	AKLQ01000035.1_37524_53136	5142	0.9994	5142	0.3293	98.756	9142.0	1
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	CP017289.1_4878850_4894260	5107	0.9942	5098	0.3308	91.274	6951.0	1
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	CP012987.1_3246415_3261297	4821	0.9385	4828	0.3244	88.708	5873.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	CP021950.1_3801580_3817416	4821	0.9385	4830	0.305	88.966	5942.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	CP041550.1_1226228_1243816	4821	0.9385	4830	0.2746	89.637	6125.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	AASLTG010000005.1_198328_214392	4820	0.9383	4822	0.3002	91.917	6744.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	CP018362.1_2627065_2643239	4820	0.9383	4814	0.2976	89.151	5987.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	JYVB01000038.1_94446_111998	4820	0.9383	4822	0.2747	90.61	6388.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	CP026231.1_3899503_3920597	4800	0.9344	4802	0.2276	88.979	5920.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	DABIGM010000022.1_12211_28744	4744	0.9235	4746	0.287	90.168	6171.0	2
NZ_CP172108.1|CFPICI|R1|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=460401|end=465537|strand=1	CFPICI	NNAO01000025.1_12211_28743	4744	0.9235	4745	0.287	90.147	6164.0	2
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	AASLTG010000005.1_198328_214392	5141	1.0	5143	0.3201	92.732	7424.0	1
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	CP018362.1_2627065_2643239	5141	1.0	5135	0.3175	89.671	6536.0	1
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	JYVB01000038.1_94446_111998	5141	1.0	5143	0.293	91.253	6998.0	1
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	CP026231.1_3899503_3920597	5141	1.0	5143	0.2438	89.402	6460.0	1
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	DABIGM010000022.1_12211_28744	5087	0.9895	5089	0.3078	90.592	6737.0	1
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	NNAO01000025.1_12211_28743	5087	0.9895	5088	0.3077	90.572	6730.0	1
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	CP017289.1_4878850_4894260	4770	0.9278	4761	0.3089	90.658	6329.0	2
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	CP012987.1_3246415_3261297	4736	0.9212	4736	0.3182	88.579	5733.0	2
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	CP021950.1_3801580_3817416	4736	0.9212	4738	0.2992	88.796	5791.0	2
NZ_CP172108.1|CFPICI|R2|core|batch=005|record=NZ_CP172108.1_Escherichia_coli_strain_QL57EC_chromosome__complete_genome|start=3807370|end=3812510|strand=-1	CFPICI	CP041550.1_1226228_1243816	4736	0.9212	4738	0.2694	89.402	5951.0	2
NZ_CP189657.1|CFPICI|R1|core|batch=005|record=NZ_CP189657.1_Escherichia_coli_strain_602687_chromosome__complete_genome|start=1945754|end=1952719|strand=1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	92.771	121.0	1
NZ_CP189657.1|CFPICI|R1|core|batch=005|record=NZ_CP189657.1_Escherichia_coli_strain_602687_chromosome__complete_genome|start=1945754|end=1952719|strand=1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	92.5	115.0	1
NZ_CP196412.1|CFPICI|R1|core|batch=005|record=NZ_CP196412.1_Escherichia_coli_strain_W12-1_chromosome__complete_genome|start=3782324|end=3789290|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP196412.1|CFPICI|R1|core|batch=005|record=NZ_CP196412.1_Escherichia_coli_strain_W12-1_chromosome__complete_genome|start=3782324|end=3789290|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
NZ_CP200247.1|CFPICI|R1|core|batch=005|record=NZ_CP200247.1_Escherichia_coli_strain_Yu5_chromosome__complete_genome|start=1531688|end=1538653|strand=-1	CFPICI	CP000970.1_955625_970780	83	0.0119	83	0.0055	93.976	126.0	1
NZ_CP200247.1|CFPICI|R1|core|batch=005|record=NZ_CP200247.1_Escherichia_coli_strain_Yu5_chromosome__complete_genome|start=1531688|end=1538653|strand=-1	CFPICI	CP010151.1_3045135_3059753	80	0.0115	80	0.0055	93.75	121.0	1
