family	accession	region	core_start	core_end	core_len_bp	n_core_orfs	had_blastn_support	query_length	supported_bp	core_region_family_coverage	core_region_family_coverage_percent	coverage_bin	family_supported_weighted_identity	family_supported_weighted_identity_percent	top_reference	top_reference_query_fraction	top_reference_query_fraction_percent	top_reference_weighted_identity	n_references_hit	n_hsps_total	query_id	output_fasta	source_tsv
PICI	NZ_CP098892.1	R1	1105194	1108388	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.092	2	2	NZ_CP098892.1|PICI|R1|core|batch=004|record=NZ_CP098892.1_Escherichia_coli_strain_CUVET19-1942_chromosome__complete_genome|start=1105194|end=1108388|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098892.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098892.1_PICI_output.tsv
PICI	NZ_CP098898.1	R1	1105194	1108388	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.092	2	2	NZ_CP098898.1|PICI|R1|core|batch=004|record=NZ_CP098898.1_Escherichia_coli_strain_CUVET19-1937_chromosome__complete_genome|start=1105194|end=1108388|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098898.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098898.1_PICI_output.tsv
PICI	NZ_CP098910.1	R1	1224239	1227434	3196	4	1	3196	3196	1.0	100.00%	75-100%	97.506	97.51%	CP057584.1_1088918_1103260	1.0	100.00%	97.497	2	2	NZ_CP098910.1|PICI|R1|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=1224239|end=1227434|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098910.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098910.1_PICI_output.tsv
PICI	NZ_CP098910.1	R2	1492527	1505839	13313	24	0	13313	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098910.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098910.1_PICI_output.tsv
PICI	NZ_CP098910.1	R3	3365345	3373840	8496	9	1	8496	8368	0.9849	98.49%	75-100%	85.617	85.62%	CP018948.1_1961620_1972242	0.8105	81.05%	93.486	10	37	NZ_CP098910.1|PICI|R3|core|batch=004|record=NZ_CP098910.1_Escherichia_coli_strain_CUVET19-970_chromosome__complete_genome|start=3365345|end=3373840|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP098910.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP098910.1_PICI_output.tsv
PICI	NZ_CP101263.1	R1	1013895	1017090	3196	3	1	3196	3196	1.0	100.00%	75-100%	99.381	99.38%	CP057584.1_1088918_1103260	1.0	100.00%	98.874	2	2	NZ_CP101263.1|PICI|R1|core|batch=004|record=NZ_CP101263.1_Escherichia_coli_strain_EC21Z-063_chromosome__complete_genome|start=1013895|end=1017090|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101263.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101263.1_PICI_output.tsv
PICI	NZ_CP101269.1	R1	1006152	1010785	4634	5	1	4634	3208	0.6923	69.23%	50-75%	99.256	99.26%	CP057584.1_1088918_1103260	0.6923	69.23%	99.47	2	4	NZ_CP101269.1|PICI|R1|core|batch=004|record=NZ_CP101269.1_Escherichia_coli_strain_EC21Z-048_chromosome__complete_genome|start=1006152|end=1010785|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101269.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101269.1_PICI_output.tsv
PICI	NZ_CP101269.1	R2	1187455	1198970	11516	20	1	11516	83	0.0072	0.72%	>0-10%	81.395	81.39%	AP010953.1_3041660_3050231	0.0072	0.72%	81.395	2	2	NZ_CP101269.1|PICI|R2|core|batch=004|record=NZ_CP101269.1_Escherichia_coli_strain_EC21Z-048_chromosome__complete_genome|start=1187455|end=1198970|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101269.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101269.1_PICI_output.tsv
PICI	NZ_CP101274.1	R1	3632743	3636860	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP101274.1|PICI|R1|core|batch=004|record=NZ_CP101274.1_Escherichia_coli_strain_EC21Z-014_chromosome__complete_genome|start=3632743|end=3636860|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101274.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101274.1_PICI_output.tsv
PICI	NZ_CP101292.1	R1	1679275	1693837	14563	21	1	14563	191	0.0131	1.31%	>0-10%	89.747	89.75%	AE014075.1_1377749_1389210	0.0131	1.31%	88.115	10	16	NZ_CP101292.1|PICI|R1|core|batch=004|record=NZ_CP101292.1_Escherichia_coli_strain_2003-3014_chromosome__complete_genome|start=1679275|end=1693837|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
PICI	NZ_CP101292.1	R2	1987550	2000603	13054	25	0	13054	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
PICI	NZ_CP101292.1	R3	2034503	2048747	14245	26	0	14245	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
PICI	NZ_CP101292.1	R4	4709691	4712885	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.531	2	2	NZ_CP101292.1|PICI|R4|core|batch=004|record=NZ_CP101292.1_Escherichia_coli_strain_2003-3014_chromosome__complete_genome|start=4709691|end=4712885|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
PICI	NZ_CP101292.1	R5	3904235	3911338	7104	13	1	7104	7104	1.0	100.00%	75-100%	93.884	93.88%	AP010953.1_3041660_3050231	1.0	100.00%	99.986	10	34	NZ_CP101292.1|PICI|R5|core|batch=004|record=NZ_CP101292.1_Escherichia_coli_strain_2003-3014_chromosome__complete_genome|start=3904235|end=3911338|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101292.1_R5_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101292.1_PICI_output.tsv
PICI	NZ_CP101305.1	R1	1109081	1112276	3196	3	1	3196	3196	1.0	100.00%	75-100%	99.253	99.25%	CP057584.1_1088918_1103260	1.0	100.00%	99.499	2	2	NZ_CP101305.1|PICI|R1|core|batch=004|record=NZ_CP101305.1_Escherichia_coli_strain_2002-3211_chromosome__complete_genome|start=1109081|end=1112276|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101305.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101305.1_PICI_output.tsv
PICI	NZ_CP101513.1	R1	981543	984737	3195	3	1	3195	3195	1.0	100.00%	75-100%	99.444	99.44%	CP057584.1_1088918_1103260	1.0	100.00%	98.936	2	2	NZ_CP101513.1|PICI|R1|core|batch=004|record=NZ_CP101513.1_Escherichia_coli_strain_HH194M_chromosome__complete_genome|start=981543|end=984737|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101513.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101513.1_PICI_output.tsv
PICI	NZ_CP101615.1	R1	1049612	1052806	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.092	2	2	NZ_CP101615.1|PICI|R1|core|batch=004|record=NZ_CP101615.1_Escherichia_coli_strain_DC71_chromosome__complete_genome|start=1049612|end=1052806|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101615.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101615.1_PICI_output.tsv
PICI	NZ_CP101705.1	R1	1124029	1127223	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.092	2	2	NZ_CP101705.1|PICI|R1|core|batch=004|record=NZ_CP101705.1_Escherichia_coli_strain_035152_chromosome__complete_genome|start=1124029|end=1127223|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101705.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101705.1_PICI_output.tsv
PICI	NZ_CP101858.1	R1	2008540	2012657	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CP101858.1|PICI|R1|core|batch=004|record=NZ_CP101858.1_Escherichia_coli_strain_LP50-1_chromosome__complete_genome|start=2008540|end=2012657|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP101858.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP101858.1_PICI_output.tsv
PICI	NZ_CP102061.1	R1	1624830	1628025	3196	4	1	3196	3196	1.0	100.00%	75-100%	96.267	96.27%	CP057584.1_1088918_1103260	1.0	100.00%	96.308	2	2	NZ_CP102061.1|PICI|R1|core|batch=004|record=NZ_CP102061.1_Escherichia_coli_strain_C31_chromosome__complete_genome|start=1624830|end=1628025|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP102061.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP102061.1_PICI_output.tsv
PICI	NZ_CP103295.1	R1	4002434	4005628	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.092	2	2	NZ_CP103295.1|PICI|R1|core|batch=004|record=NZ_CP103295.1_Escherichia_coli_strain_2e_chromosome__complete_genome|start=4002434|end=4005628|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP103295.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP103295.1_PICI_output.tsv
PICI	NZ_CP115312.1	R1	1018902	1023535	4634	6	1	4634	3208	0.6923	69.23%	50-75%	99.224	99.22%	CP057584.1_1088918_1103260	0.6923	69.23%	99.439	2	4	NZ_CP115312.1|PICI|R1|core|batch=004|record=NZ_CP115312.1_Escherichia_coli_strain_CUVET18-789_chromosome__complete_genome|start=1018902|end=1023535|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP115312.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP115312.1_PICI_output.tsv
PICI	NZ_CP115351.1	R1	1012141	1015335	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.499	2	2	NZ_CP115351.1|PICI|R1|core|batch=004|record=NZ_CP115351.1_Escherichia_coli_strain_CUVET21-37_chromosome__complete_genome|start=1012141|end=1015335|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP115351.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP115351.1_PICI_output.tsv
PICI	NZ_CP116925.1	R1	3275996	3289397	13402	24	1	13402	756	0.0564	5.64%	>0-10%	84.89	84.89%	AP010960.1_2855234_2864550	0.0531	5.31%	84.05	10	18	NZ_CP116925.1|PICI|R1|core|batch=004|record=NZ_CP116925.1_Escherichia_coli_strain_MLI104K2_chromosome__complete_genome|start=3275996|end=3289397|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116925.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116925.1_PICI_output.tsv
PICI	NZ_CP116925.1	R2	1026316	1029510	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CP116925.1|PICI|R2|core|batch=004|record=NZ_CP116925.1_Escherichia_coli_strain_MLI104K2_chromosome__complete_genome|start=1026316|end=1029510|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116925.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116925.1_PICI_output.tsv
PICI	NZ_CP116970.1	R1	1791792	1805253	13462	25	0	13462	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116970.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116970.1_PICI_output.tsv
PICI	NZ_CP116970.1	R2	2062833	2067466	4634	5	1	4634	3208	0.6923	69.23%	50-75%	99.288	99.29%	CP057584.1_1088918_1103260	0.6923	69.23%	99.501	2	4	NZ_CP116970.1|PICI|R2|core|batch=004|record=NZ_CP116970.1_Escherichia_coli_strain_CUVM3_chromosome__complete_genome|start=2062833|end=2067466|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP116970.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP116970.1_PICI_output.tsv
PICI	NZ_CP119577.1	R1	1009234	1012428	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.412	99.41%	CP057584.1_1088918_1103260	1.0	100.00%	99.812	2	2	NZ_CP119577.1|PICI|R1|core|batch=004|record=NZ_CP119577.1_Escherichia_coli_strain_C012_chr_chromosome__complete_genome|start=1009234|end=1012428|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP119577.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP119577.1_PICI_output.tsv
PICI	NZ_CP125885.1	R1	1093387	1096581	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.317	99.32%	CP057584.1_1088918_1103260	1.0	100.00%	99.75	2	2	NZ_CP125885.1|PICI|R1|core|batch=004|record=NZ_CP125885.1_Escherichia_coli_strain_AHS8C65RI_chromosome__complete_genome|start=1093387|end=1096581|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125885.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125885.1_PICI_output.tsv
PICI	NZ_CP125889.1	R1	4217856	4232730	14875	15	1	14875	4847	0.3258	32.58%	25-50%	78.289	78.29%	CP012554.1_2684917_2697361	0.2356	23.56%	77.342	10	19	NZ_CP125889.1|PICI|R1|core|batch=004|record=NZ_CP125889.1_Escherichia_coli_strain_EPSSH018_chromosome__complete_genome|start=4217856|end=4232730|strand=1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
PICI	NZ_CP125889.1	R2	1888841	1892035	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.253	99.25%	CP057584.1_1088918_1103260	1.0	100.00%	99.499	2	2	NZ_CP125889.1|PICI|R2|core|batch=004|record=NZ_CP125889.1_Escherichia_coli_strain_EPSSH018_chromosome__complete_genome|start=1888841|end=1892035|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
PICI	NZ_CP125889.1	R3	4785270	4800223	14954	21	1	14954	191	0.0128	1.28%	>0-10%	89.747	89.75%	AE014075.1_1377749_1389210	0.0128	1.28%	88.115	10	16	NZ_CP125889.1|PICI|R3|core|batch=004|record=NZ_CP125889.1_Escherichia_coli_strain_EPSSH018_chromosome__complete_genome|start=4785270|end=4800223|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
PICI	NZ_CP125889.1	R4	5303422	5312147	8726	16	1	8726	8726	1.0	100.00%	75-100%	93.791	93.79%	FN554766.1_1832521_1843554	0.9191	91.91%	96.577	10	42	NZ_CP125889.1|PICI|R4|core|batch=004|record=NZ_CP125889.1_Escherichia_coli_strain_EPSSH018_chromosome__complete_genome|start=5303422|end=5312147|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP125889.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP125889.1_PICI_output.tsv
PICI	NZ_CP132061.1	R1	1045780	1048974	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CP132061.1|PICI|R1|core|batch=004|record=NZ_CP132061.1_Escherichia_coli_strain_QML220614_chromosome__complete_genome|start=1045780|end=1048974|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132061.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132061.1_PICI_output.tsv
PICI	NZ_CP132063.1	R1	1674100	1683684	9585	16	1	9585	7207	0.7519	75.19%	75-100%	84.166	84.17%	CP009072.1_106749_118031	0.4932	49.32%	83.909	10	51	NZ_CP132063.1|PICI|R1|core|batch=004|record=NZ_CP132063.1_Escherichia_coli_strain_QML220601_chromosome__complete_genome|start=1674100|end=1683684|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132063.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132063.1_PICI_output.tsv
PICI	NZ_CP132063.1	R2	1054809	1058003	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.349	99.35%	CP057584.1_1088918_1103260	1.0	100.00%	99.656	2	2	NZ_CP132063.1|PICI|R2|core|batch=004|record=NZ_CP132063.1_Escherichia_coli_strain_QML220601_chromosome__complete_genome|start=1054809|end=1058003|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132063.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132063.1_PICI_output.tsv
PICI	NZ_CP132594.1	R1	2904153	2907347	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CP132594.1|PICI|R1|core|batch=004|record=NZ_CP132594.1_Escherichia_coli_strain_K-12_chromosome__complete_genome|start=2904153|end=2907347|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP132594.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP132594.1_PICI_output.tsv
PICI	NZ_CP133657.1	R1	1083905	1087099	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.562	2	2	NZ_CP133657.1|PICI|R1|core|batch=004|record=NZ_CP133657.1_Escherichia_coli_strain_CEC15_chromosome__complete_genome|start=1083905|end=1087099|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP133657.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP133657.1_PICI_output.tsv
PICI	NZ_CP134353.1	R1	1109074	1112268	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CP134353.1|PICI|R1|core|batch=004|record=NZ_CP134353.1_Escherichia_coli_strain_TUM17668_chromosome__complete_genome|start=1109074|end=1112268|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP134353.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP134353.1_PICI_output.tsv
PICI	NZ_CP134376.1	R1	1077161	1080355	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.317	99.32%	CP057584.1_1088918_1103260	1.0	100.00%	99.531	2	2	NZ_CP134376.1|PICI|R1|core|batch=004|record=NZ_CP134376.1_Escherichia_coli_strain_TUM12355_chromosome__complete_genome|start=1077161|end=1080355|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP134376.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP134376.1_PICI_output.tsv
PICI	NZ_CP134380.1	R1	1029240	1032434	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	99.844	2	2	NZ_CP134380.1|PICI|R1|core|batch=004|record=NZ_CP134380.1_Escherichia_coli_strain_TUM11353_chromosome__complete_genome|start=1029240|end=1032434|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP134380.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP134380.1_PICI_output.tsv
PICI	NZ_CP135502.1	R1	3661709	3670304	8596	12	1	8596	7081	0.8238	82.38%	75-100%	96.763	96.76%	CP069861.1_2284073_2295920	0.8238	82.38%	99.409	10	29	NZ_CP135502.1|PICI|R1|core|batch=004|record=NZ_CP135502.1_Escherichia_coli_strain_isolateA_chromosome__complete_genome|start=3661709|end=3670304|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP135502.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP135502.1_PICI_output.tsv
PICI	NZ_CP135502.1	R2	980129	983324	3196	4	1	3196	3196	1.0	100.00%	75-100%	96.759	96.76%	CP057584.1_1088918_1103260	1.0	100.00%	96.746	2	2	NZ_CP135502.1|PICI|R2|core|batch=004|record=NZ_CP135502.1_Escherichia_coli_strain_isolateA_chromosome__complete_genome|start=980129|end=983324|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP135502.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP135502.1_PICI_output.tsv
PICI	NZ_CP136900.1	R1	3712031	3715226	3196	4	1	3196	3196	1.0	100.00%	75-100%	96.283	96.28%	CP057584.1_1088918_1103260	1.0	100.00%	96.339	2	2	NZ_CP136900.1|PICI|R1|core|batch=004|record=NZ_CP136900.1_Escherichia_coli_strain_LI60C3_chromosome__complete_genome|start=3712031|end=3715226|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP136900.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP136900.1_PICI_output.tsv
PICI	NZ_CP137162.1	R1	1032654	1035848	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.499	2	2	NZ_CP137162.1|PICI|R1|core|batch=004|record=NZ_CP137162.1_Escherichia_coli_strain_YA-1_chromosome__complete_genome|start=1032654|end=1035848|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CP137162.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/004/RESULTS/PICI/NZ_CP137162.1_PICI_output.tsv
