query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	CU928162.2_2568989_2580428	183	0.0163	230	0.0201	89.177	288.3	2
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	JHJE01000001.1_141718_153137	161	0.0144	217	0.019	88.94	267.7	2
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	CP000036.1_2097873_2108605	153	0.0136	207	0.0193	89.855	267.7	2
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	FN554766.1_1832521_1843554	153	0.0136	207	0.0188	89.855	267.7	2
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	NC_017628.1_920272_930825	84	0.0075	124	0.0117	88.0	148.1	2
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	AAMJ02000027.1_22790_33855	82	0.0073	82	0.0074	85.542	86.1	1
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	CP002212.1_249047_259688	70	0.0062	70	0.0066	87.324	80.5	1
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	NC_017656.1_1438155_1449376	54	0.0048	94	0.0084	92.553	137.0	2
NZ_CP151038.1|PICI|R1|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=3811601|end=3822811|strand=-1	PICI	CXXR01000010.1_90531_101020	46	0.0041	47	0.0045	93.617	69.4	1
NZ_CP151038.1|PICI|R3|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=1541731|end=1545848|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CP151038.1|PICI|R3|core|batch=005|record=NZ_CP151038.1_Escherichia_coli_strain_19KM2326N_chromosome__complete_genome|start=1541731|end=1545848|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CP151042.1|PICI|R1|core|batch=005|record=NZ_CP151042.1_Escherichia_coli_strain_19KM2415N_chromosome__complete_genome|start=999243|end=1003360|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CP151042.1|PICI|R1|core|batch=005|record=NZ_CP151042.1_Escherichia_coli_strain_19KM2415N_chromosome__complete_genome|start=999243|end=1003360|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CP151045.1|PICI|R1|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=3635897|end=3639091|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.656	5840.0	1
NZ_CP151045.1|PICI|R1|core|batch=005|record=NZ_CP151045.1_Escherichia_coli_strain_20KM0223N_chromosome__complete_genome|start=3635897|end=3639091|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.032	5555.0	1
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP012554.1_2684917_2697361	4072	0.3812	4083	0.3281	76.785	2236.4	5
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP009460.1_3954409_3966716	2417	0.2263	2416	0.1963	72.89	778.0	2
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP002038.1_3753070_3764812	2359	0.2208	2358	0.2008	72.72	744.0	2
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP069861.1_2284073_2295920	1637	0.1532	1635	0.138	82.199	1398.0	2
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP070464.1_4192947_4204193	1635	0.1531	1633	0.1452	82.736	1444.0	2
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP031849.1_4079602_4091824	1604	0.1502	1602	0.1311	82.517	1398.0	2
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP042481.1_1439239_1451343	1602	0.15	1600	0.1322	82.682	1410.0	2
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP012743.1_4310314_4322159	1388	0.1299	1390	0.1173	83.776	1314.0	1
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP009461.1_3788381_3800418	1373	0.1285	1374	0.1141	83.939	1312.0	1
NZ_CP151050.1|PICI|R1|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=4047672|end=4058353|strand=mixed	PICI	CP069907.1_3311674_3322803	914	0.0856	914	0.0821	71.245	204.0	1
NZ_CP151050.1|PICI|R2|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=1058310|end=1061504|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.124	5746.0	1
NZ_CP151050.1|PICI|R2|core|batch=005|record=NZ_CP151050.1_Escherichia_coli_strain_20KM2222_chromosome__complete_genome|start=1058310|end=1061504|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.516	5638.0	1
NZ_CP151055.1|PICI|R1|core|batch=005|record=NZ_CP151055.1_Escherichia_coli_strain_20KM2228_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CP151055.1|PICI|R1|core|batch=005|record=NZ_CP151055.1_Escherichia_coli_strain_20KM2228_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CP151059.1|PICI|R1|core|batch=005|record=NZ_CP151059.1_Escherichia_coli_strain_20KM2300_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CP151059.1|PICI|R1|core|batch=005|record=NZ_CP151059.1_Escherichia_coli_strain_20KM2300_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CP151063.1|PICI|R1|core|batch=005|record=NZ_CP151063.1_Escherichia_coli_strain_20KM2762_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CP151063.1|PICI|R1|core|batch=005|record=NZ_CP151063.1_Escherichia_coli_strain_20KM2762_chromosome__complete_genome|start=1162782|end=1166899|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CP155528.1|PICI|R1|core|batch=005|record=NZ_CP155528.1_Escherichia_coli_strain_3-72_chromosome__complete_genome|start=1090850|end=1096612|strand=mixed	PICI	CP057584.1_1088918_1103260	2319	0.4024	2318	0.1616	95.993	3767.0	2
NZ_CP155528.1|PICI|R1|core|batch=005|record=NZ_CP155528.1_Escherichia_coli_strain_3-72_chromosome__complete_genome|start=1090850|end=1096612|strand=mixed	PICI	CP020514.1_1121472_1133349	2222	0.3856	2221	0.187	95.773	3581.0	2
NZ_CP155727.1|PICI|R1|core|batch=005|record=NZ_CP155727.1_Escherichia_coli_strain_41EC2_chromosome__complete_genome|start=4377023|end=4380217|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP155727.1|PICI|R1|core|batch=005|record=NZ_CP155727.1_Escherichia_coli_strain_41EC2_chromosome__complete_genome|start=4377023|end=4380217|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP157415.1|PICI|R1|core|batch=005|record=NZ_CP157415.1_Escherichia_coli_strain_EC22_chromosome__complete_genome|start=1034544|end=1037738|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.842	5696.0	1
NZ_CP157415.1|PICI|R1|core|batch=005|record=NZ_CP157415.1_Escherichia_coli_strain_EC22_chromosome__complete_genome|start=1034544|end=1037738|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.871	5699.0	1
NZ_CP158429.1|PICI|R1|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=1059837|end=1063031|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.656	5840.0	1
NZ_CP158429.1|PICI|R1|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=1059837|end=1063031|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.032	5555.0	1
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP012554.1_2684917_2697361	4072	0.4486	4083	0.3281	76.809	2241.4	5
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP009460.1_3954409_3966716	2234	0.2461	2234	0.1815	72.487	669.0	2
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP002038.1_3753070_3764812	2203	0.2427	2203	0.1876	72.357	652.0	2
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP069861.1_2284073_2295920	1455	0.1603	1452	0.1226	81.93	1222.0	2
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP070464.1_4192947_4204193	1453	0.1601	1450	0.1289	82.397	1257.0	2
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP031849.1_4079602_4091824	1422	0.1566	1419	0.1161	82.283	1222.0	2
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP042481.1_1439239_1451343	1419	0.1563	1416	0.117	82.597	1244.0	2
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP012743.1_4310314_4322159	1206	0.1328	1207	0.1019	83.623	1131.0	1
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP009461.1_3788381_3800418	1191	0.1312	1191	0.0989	83.711	1125.0	1
NZ_CP158429.1|PICI|R2|core|batch=005|record=NZ_CP158429.1_Escherichia_coli_strain_CDF6_chromosome__complete_genome|start=3833914|end=3842991|strand=-1	PICI	CP069907.1_3311674_3322803	914	0.1007	914	0.0821	71.245	204.0	1
NZ_CP158441.1|PICI|R1|core|batch=005|record=NZ_CP158441.1_Escherichia_coli_strain_S115_chromosome__complete_genome|start=1151286|end=1154480|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.092	5740.0	1
NZ_CP158441.1|PICI|R1|core|batch=005|record=NZ_CP158441.1_Escherichia_coli_strain_S115_chromosome__complete_genome|start=1151286|end=1154480|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.484	5633.0	1
NZ_CP161802.1|PICI|R1|core|batch=005|record=NZ_CP161802.1_Escherichia_coli_strain_MG-phbCAB-3-6_chromosome__complete_genome|start=988759|end=991953|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP161802.1|PICI|R1|core|batch=005|record=NZ_CP161802.1_Escherichia_coli_strain_MG-phbCAB-3-6_chromosome__complete_genome|start=988759|end=991953|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	NC_017628.1_920272_930825	5876	0.6849	5873	0.5565	89.279	7331.0	2
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	JHJE01000001.1_141718_153137	4960	0.5782	4992	0.4371	87.52	5742.0	4
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	AE014075.1_1377749_1389210	4868	0.5674	4856	0.4237	86.706	5361.0	3
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	CP018948.1_1961620_1972242	4684	0.546	4774	0.4494	88.601	5784.0	6
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	AAMJ02000027.1_22790_33855	3947	0.4601	3996	0.3611	90.279	5209.0	3
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	CP009072.1_106749_118031	3643	0.4246	3645	0.3231	92.632	5240.0	4
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	CP002212.1_249047_259688	3103	0.3617	3104	0.2917	83.004	2778.0	5
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	FN554766.1_1832521_1843554	2645	0.3083	2639	0.2392	83.797	2492.0	5
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	NC_017656.1_1438155_1449376	2347	0.2736	2338	0.2083	83.609	2183.0	5
NZ_CP162163.1|PICI|R1|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=1393615|end=1402193|strand=mixed	PICI	CU928162.2_2568989_2580428	1322	0.1541	1322	0.1156	91.033	1782.0	3
NZ_CP162163.1|PICI|R2|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=4137730|end=4140924|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.499	5812.0	1
NZ_CP162163.1|PICI|R2|core|batch=005|record=NZ_CP162163.1_Escherichia_coli_strain_STS63-1-E_chromosome__complete_genome|start=4137730|end=4140924|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.064	5561.0	1
NZ_CP163516.1|PICI|R1|core|batch=005|record=NZ_CP163516.1_Escherichia_coli_isolate_FELIX_MS516_chromosome__complete_genome|start=4149840|end=4153034|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CP163516.1|PICI|R1|core|batch=005|record=NZ_CP163516.1_Escherichia_coli_isolate_FELIX_MS516_chromosome__complete_genome|start=4149840|end=4153034|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CP168035.1|PICI|R1|core|batch=005|record=NZ_CP168035.1_Escherichia_coli_strain_EC23HZZ201_chromosome__complete_genome|start=2052195|end=2055390|strand=mixed	PICI	CP057584.1_1088918_1103260	3196	1.0	3195	0.2228	98.874	5701.0	1
NZ_CP168035.1|PICI|R1|core|batch=005|record=NZ_CP168035.1_Escherichia_coli_strain_EC23HZZ201_chromosome__complete_genome|start=2052195|end=2055390|strand=mixed	PICI	CP020514.1_1121472_1133349	3099	0.9696	3098	0.2608	99.903	5705.0	1
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	AE014075.1_1377749_1389210	192	0.0129	244	0.0213	88.163	289.8	2
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	CU928162.2_2568989_2580428	177	0.0118	224	0.0196	90.222	293.3	2
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	JHJE01000001.1_141718_153137	161	0.0108	213	0.0187	90.141	276.8	2
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	CP000036.1_2097873_2108605	153	0.0102	206	0.0192	90.777	276.8	2
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	FN554766.1_1832521_1843554	153	0.0102	206	0.0187	90.777	276.8	2
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	AAMJ02000027.1_22790_33855	76	0.0051	76	0.0069	85.714	80.5	1
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	NC_017628.1_920272_930825	71	0.0048	71	0.0067	87.5	82.4	1
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	CP002212.1_249047_259688	64	0.0043	64	0.006	87.692	75.0	1
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	NC_017656.1_1438155_1449376	51	0.0034	91	0.0081	93.407	137.0	2
NZ_CP168981.1|PICI|R1|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=1694426|end=1709366|strand=mixed	PICI	CP009072.1_106749_118031	40	0.0027	40	0.0035	97.5	69.4	1
NZ_CP168981.1|PICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=4534901|end=4538095|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.531	5818.0	1
NZ_CP168981.1|PICI|R4|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=4534901|end=4538095|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.032	5555.0	1
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	CP018948.1_1961620_1972242	4297	0.7934	4302	0.405	87.043	4837.0	2
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	JHJE01000001.1_141718_153137	3288	0.6071	3283	0.2875	90.301	4284.0	2
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	CP002212.1_249047_259688	3230	0.5964	3223	0.3029	84.83	3217.0	3
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	AE014075.1_1377749_1389210	2743	0.5065	2735	0.2386	86.606	3003.0	4
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	NC_017656.1_1438155_1449376	2722	0.5026	2719	0.2423	90.339	3554.7	3
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	FN554766.1_1832521_1843554	2700	0.4985	2701	0.2448	93.012	3934.0	2
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	CXXR01000010.1_90531_101020	2464	0.4549	2458	0.2343	80.048	1792.0	3
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	CP006027.1_4527455_4539396	1944	0.3589	1941	0.1625	84.58	1921.0	3
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	CP009072.1_106749_118031	1375	0.2539	1376	0.122	84.203	1316.0	2
NZ_CP168981.1|PICI|R5|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=2990448|end=2995863|strand=mixed	PICI	CU928162.2_2568989_2580428	1372	0.2533	1372	0.1199	92.738	1981.0	2
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	AP010953.1_3041660_3050231	7105	1.0	7105	0.8289	100.0	13121.0	1
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	AP010960.1_2855234_2864550	6545	0.9212	6607	0.7091	94.271	10096.0	3
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	CP000036.1_2097873_2108605	5399	0.7599	5399	0.503	94.035	8180.0	3
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	CP009072.1_106749_118031	3892	0.5478	3899	0.3456	94.963	6101.0	3
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	NC_017656.1_1438155_1449376	3635	0.5116	3568	0.3179	91.001	4893.0	4
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	CU928162.2_2568989_2580428	3480	0.4898	3479	0.3041	95.78	5613.0	4
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	FN554766.1_1832521_1843554	3367	0.4739	3311	0.3001	90.112	4367.0	5
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	AAMJ02000027.1_22790_33855	3037	0.4274	3045	0.2752	95.48	4851.0	3
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	CXXR01000010.1_90531_101020	2600	0.3659	2615	0.2493	85.927	2768.1	4
NZ_CP168981.1|PICI|R6|core|batch=005|record=NZ_CP168981.1_Escherichia_coli_strain_UTAK-12_chromosome__complete_genome|start=3783651|end=3790755|strand=mixed	PICI	CP002212.1_249047_259688	2548	0.3586	2564	0.2409	86.819	2845.8	4
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP012554.1_2684917_2697361	5635	0.5755	5649	0.4539	77.173	3220.4	6
NZ_CP168991.1|PICI|R1|core|batch=005|record=NZ_CP168991.1_Escherichia_coli_strain_UTAK-8_chromosome__complete_genome|start=75966|end=85756|strand=-1	PICI	CP006027.1_4527455_4539396	1136	0.116	1136	0.0951	80.334	857.0	1
